h3_cell_6,sum_population,avg_food,sum_gdp,gdp_per_capita
8644f44cfffffff,45.0,,11050.713940000001,245.57142088888892
8644f44d7ffffff,13.0,,39109.564750000005,3008.428057692308
8644f44dfffffff,1643.0,,5753827.32711,3502.025153444918
8644f44e7ffffff,32.0,,6105.3896,190.793425
8644f44efffffff,1269.0,,2882391.80395,2271.388340386131
8644f44f7ffffff,381.0,,576613.10794,1513.4202308136482
8644f450fffffff,4.0,,,
8644f4527ffffff,995.0,,2566038.24144,2578.9329059698493
8644f452fffffff,309.0,,466231.35623,1508.8393405501618
8644f4537ffffff,1079.0,,1824553.95716,1690.967522854495
8644f4547ffffff,4637.0,,26140820.3798,5637.442393745956
8644f454fffffff,1160.0,,4825123.60969,4159.589318698276
8644f4557ffffff,52.0,,7020.18295,135.00351826923077
8644f455fffffff,655.0,,54353.849899999994,82.98297694656488
8644f4567ffffff,1288.0,,3523113.7670899997,2735.336775690994
8644f456fffffff,918.0,,1514407.5758,1649.6814551198256
8644f4577ffffff,2675.0,,5434279.7282,2031.5064404485981
8644f4587ffffff,5.0,,9366.715189999999,1873.3430379999998
8644f458fffffff,19.0,,1305233.29394,68696.48915473685
8644f4597ffffff,14.0,,14480.723,1034.3373571428572
8644f459fffffff,478.0,,605814.2688600001,1267.39386790795
8644f45a7ffffff,1158.0,,3949297.74676,3410.447104283247
8644f45afffffff,188.0,,1495647.3372,7955.570942553191
8644f45b7ffffff,48.0,,349781.20563,7287.108450625
8644f4607ffffff,931.0,,1441837.36936,1548.6974966272824
8644f460fffffff,2792.0,,3870572.9188,1386.3083520057307
8644f4617ffffff,240.0,,444299.1697,1851.2465404166667
8644f461fffffff,3376.0,,24763940.37873,7335.290396543246
8644f4627ffffff,205.0,,582086.10036,2839.4443920000003
8644f462fffffff,573.0,,806791.5532,1408.0131818499126
8644f4637ffffff,130.0,,203444.5128,1564.9577907692308
8644f4647ffffff,1105.0,,688125.7296,622.7382168325792
8644f464fffffff,3323.0,,8512265.64283,2561.6207170719226
8644f4657ffffff,473.0,,933212.16196,1972.9644016067655
8644f465fffffff,1103.0,,1961722.4161,1778.53346881233
8644f4667ffffff,573.0,,1166592.87493,2035.9386997033157
8644f466fffffff,1102.0,,664746.91306,603.2186143920146
8644f4677ffffff,1394.0,,1484672.7494,1065.0450139167863
8644f4687ffffff,647.0,,3656548.2520999997,5651.5428935085
8644f468fffffff,407.0,,15275.9071,37.53294127764128
8644f4697ffffff,4060.0,,24205293.8279,5961.895031502463
8644f469fffffff,3859.0,,101641602.8844,26338.845007618555
8644f46a7ffffff,110.0,,29255.00537,265.95459427272726
8644f46afffffff,998.0,,3813651.74925,3821.294337925852
8644f46b7ffffff,482.0,,1980667.4631400001,4109.268595726141
8644f46c7ffffff,761.0,,1782348.41136,2342.1135497503287
8644f46cfffffff,763.0,,1576371.44935,2066.017626933158
8644f46d7ffffff,136.0,,272643.09679,2004.7286528676468
8644f46dfffffff,93.0,,626623.23713,6737.884270215054
8644f46e7ffffff,2760.0,,9258783.759,3354.63179673913
8644f46efffffff,484.0,,688014.90526,1421.5183992975208
8644f46f7ffffff,1207.0,,2360815.70184,1955.9367869428336
8644f4707ffffff,435.0,,389349.62930000003,895.0566190804599
8644f470fffffff,1566.0,,1533921.7196,979.5157851851851
8644f4717ffffff,31.0,,5386.8382,173.7689741935484
8644f471fffffff,910.0,,873324.16694,959.6968867472527
8644f4727ffffff,649.0,,3344159.3323999997,5152.787877349769
8644f472fffffff,39.0,,51551.1099,1321.8233307692308
8644f4737ffffff,2027.0,,3428837.31943,1691.5822986827825
8644f4747ffffff,501.0,,515776.51417000004,1029.4940402594812
8644f474fffffff,1850.0,,19174186.230299998,10364.42498935135
8644f4757ffffff,477.0,,198144.05586,415.39634352201256
8644f475fffffff,1594.0,,2887981.08716,1811.7823633375158
8644f4767ffffff,370.0,,243560.64463,658.2720125135135
8644f476fffffff,231.0,,266608.988,1154.1514632034632
8644f4777ffffff,282.0,,550383.57542,1951.7148064539008
8644f4787ffffff,3.0,,577.80536,192.60178666666664
8644f478fffffff,82.0,,250785.96138,3058.365382682927
8644f4797ffffff,74.0,,105580.5788,1426.7645783783785
8644f479fffffff,26.0,,15240.446,586.171
8644f47a7ffffff,36.0,,263010.892,7305.858111111111
8644f47afffffff,7.0,,96218.38614999999,13745.483735714284
8644f47b7ffffff,380.0,,1281047.08415,3371.1765372368423
8644f4807ffffff,7085.0,,53444392.3075,7543.3157808750875
8644f480fffffff,2659.0,,7817212.46253,2939.9069058029336
8644f4817ffffff,879.0,,1447408.67635,1646.6537842434586
8644f481fffffff,1583.0,,2105166.0891,1329.8585528111182
8644f4827ffffff,4359.0,,75546939.1322,17331.254675888966
8644f482fffffff,17289.0,,166701912.87,9642.079522817978
8644f4837ffffff,9862.0,,285332202.837,28932.48862674914
8644f4847ffffff,5722.0,,18954754.59,3312.6100297098915
8644f484fffffff,628.0,,1913314.40575,3046.6789900477706
8644f4857ffffff,2497.0,,6334506.332,2536.8467488986785
8644f485fffffff,5559.0,,31987047.60404,5754.101026091023
8644f4867ffffff,3046.0,,4882032.711,1602.7684540380828
8644f486fffffff,2637.0,,4832962.0437,1832.7501113765643
8644f4877ffffff,6486.0,,30834327.828,4753.982088806661
8644f4887ffffff,16.0,,15794.5344,987.1584
8644f488fffffff,1516.0,,3368439.1593,2221.9255668205806
8644f4897ffffff,629.0,,1314193.454,2089.3377647058824
8644f489fffffff,10256.0,,108069373.0411,10537.185358921606
8644f48a7ffffff,1158.0,,1187076.792,1025.1094922279792
8644f48b7ffffff,245.0,,528274.5874,2156.2228057142856
8644f48c7ffffff,1589.0,,1875749.61555,1180.4591664883574
8644f48cfffffff,1044.0,,1625873.2951,1557.3498995210728
8644f48d7ffffff,7118.0,,70266272.504,9871.631427929193
8644f48dfffffff,3914.0,,26744768.3938,6833.103830812469
8644f48e7ffffff,942.0,,2493588.64788,2647.121706878981
8644f48efffffff,112.0,,154108.74836,1375.9709675
8644f48f7ffffff,2374.0,,8536970.85554,3596.028161558551
8644f4907ffffff,9.0,,284558.925,31617.658333333333
8644f490fffffff,26.0,,318334.5174,12243.635284615386
8644f4917ffffff,766.0,,1583935.2411,2067.8005758485638
8644f491fffffff,390.0,,711860.18826,1825.282534
8644f4927ffffff,184.0,,782641.04676,4253.483949782609
8644f492fffffff,2786.0,,5213763.820160001,1871.4155851256282
8644f4937ffffff,752.0,,2598184.7903,3455.032965824468
8644f4947ffffff,8409.0,,68499938.1693,8146.026658259008
8644f494fffffff,4466.0,,123480380.2695,27648.98796898791
8644f4957ffffff,3752.0,,34229822.0858,9123.086909861408
8644f495fffffff,5726.0,,43299395.9566,7561.892412958436
8644f4967ffffff,7101.0,,104583911.2203,14728.053967089143
8644f496fffffff,4950.0,,116427597.90623,23520.726849743434
8644f4977ffffff,4034.0,,73808547.0932,18296.6155411998
8644f4987ffffff,2510.0,,4188033.93846,1668.5394177131473
8644f498fffffff,6278.0,,17251645.1585,2747.9523986142085
8644f499fffffff,1142.0,,1336371.3328,1170.2025681260945
8644f49a7ffffff,3845.0,,11379688.91253,2959.606999357607
8644f49afffffff,10338.0,,44443813.48146,4299.072691183981
8644f49b7ffffff,812.0,,1191892.22901,1467.8475726724137
8644f4a07ffffff,813.0,,608184.72822,748.0746964575646
8644f4a0fffffff,334.0,,429467.2757,1285.830166766467
8644f4a17ffffff,141.0,,272937.79746,1935.72906
8644f4a1fffffff,1726.0,,1940319.9564399999,1124.171469548088
8644f4a27ffffff,161.0,,193008.12675,1198.8082406832298
8644f4a2fffffff,10.0,,26727.428,2672.7428
8644f4a37ffffff,845.0,,775764.9369,918.0650140828402
8644f4a57ffffff,462.0,,107071.1826,231.7558064935065
8644f4a5fffffff,1120.0,,11322849.1668,10109.686756071429
8644f4a77ffffff,5.0,,31868.0923,6373.61846
8644f4a87ffffff,344.0,,701438.0029,2039.0639619186045
8644f4a8fffffff,2767.0,,33056854.39004,11946.821246852187
8644f4a97ffffff,525.0,,1738898.9123,3312.1884043809523
8644f4a9fffffff,459.0,,825796.75665,1799.1214741830065
8644f4aa7ffffff,579.0,,1478773.2031,2554.0124405872193
8644f4aafffffff,909.0,,1202617.2806,1323.011309790979
8644f4ab7ffffff,674.0,,2045934.5036,3035.5111329376855
8644f4ac7ffffff,1963.0,,1942936.06417,989.7789425216505
8644f4acfffffff,1097.0,,579198.15957,527.9837370738378
8644f4ad7ffffff,1995.0,,23149589.1778,11603.80409914787
8644f4adfffffff,556.0,,392817.91077,706.5070337589929
8644f4ae7ffffff,489.0,,519214.6892,1061.7887304703477
8644f4aefffffff,2930.0,,1916389.7478,654.0579344027303
8644f4af7ffffff,1377.0,,4141791.8731,3007.837235366739
8644f4b07ffffff,234.0,,180111.3242,769.7065136752137
8644f4b0fffffff,8.0,,112864.454,14108.05675
8644f4b17ffffff,147.0,,145292.699,988.3857074829931
8644f4b1fffffff,166.0,,425893.6134,2565.6241771084337
8644f4b27ffffff,150.0,,129792.6032,865.2840213333333
8644f4b2fffffff,3.0,,439294.402,146431.46733333333
8644f4b37ffffff,450.0,,733174.294,1629.276208888889
8644f4b47ffffff,244.0,,666993.09716,2733.5782670491803
8644f4b4fffffff,42.0,,187511.02166,4464.548134761904
8644f4b5fffffff,121.0,,489391.86424,4044.5608614876037
8644f4b67ffffff,32.0,,158390.9078,4949.71586875
8644f4b6fffffff,17.0,,491008.0352,28882.8256
8644f4b77ffffff,6.0,,,
8644f4b87ffffff,3562.0,,8353319.6237,2345.120613054464
8644f4b8fffffff,934.0,,1065830.099,1141.1457162740899
8644f4b97ffffff,3041.0,,4738799.9947999995,1558.303188030253
8644f4b9fffffff,859.0,,734228.58296,854.7480593247963
8644f4ba7ffffff,2045.0,,3015207.7106999997,1474.429198386308
8644f4bafffffff,1385.0,,3059240.08306,2208.837605097473
8644f4bb7ffffff,3798.0,,9114770.64248,2399.886951679832
8644f4c07ffffff,14643.0,,309029868.6887,21104.2729419313
8644f4c0fffffff,30408.0,,358084004.274,11775.98014581689
8644f4c17ffffff,13667.0,,174488787.2423,12767.16084307456
8644f4c1fffffff,13636.0,,185507122.835,13604.218453725432
8644f4c27ffffff,3263.0,,10129302.9668,3104.2914394115846
8644f4c2fffffff,17708.0,,541310141.99,30568.677546306753
8644f4c37ffffff,12872.0,,222412096.7509,17278.752078224054
8644f4c47ffffff,2735.0,,4246484.0496,1552.6449907129797
8644f4c4fffffff,6945.0,,25026903.4307,3603.5858071562275
8644f4c57ffffff,30113.0,,248714727.415,8259.38058031415
8644f4c5fffffff,12085.0,,111210552.5517,9202.362643913943
8644f4c67ffffff,1449.0,,1614095.7526,1113.9377174603176
8644f4c6fffffff,5004.0,,53754700.2548,10742.346174020784
8644f4c77ffffff,15859.0,,338995248.514,21375.575289362507
8644f4c87ffffff,1626.0,,21439695.6856,13185.544702091021
8644f4c8fffffff,319.0,,1544890.73062,4842.917650846395
8644f4c97ffffff,6278.0,,36009805.328999996,5735.87214542848
8644f4c9fffffff,2652.0,,16714052.4481,6302.433049811463
8644f4ca7ffffff,2817.0,,20600594.5783,7312.955121867234
8644f4cafffffff,2478.0,,76891068.1647,31029.48674927361
8644f4cb7ffffff,16447.0,,87039516.9441,5292.121173715572
8644f4cc7ffffff,1596.0,,1803601.6538500001,1130.076224216792
8644f4ccfffffff,2068.0,,7359838.3411,3558.9160256769824
8644f4cd7ffffff,675.0,,4771158.4218,7068.382847111111
8644f4cdfffffff,1372.0,,2396519.68243,1746.7344624125365
8644f4ce7ffffff,15115.0,,317471854.0327,21003.76143120741
8644f4cefffffff,7294.0,,40928621.4894,5611.272482780368
8644f4cf7ffffff,3523.0,,5455725.705,1548.6022438262844
8644f4d07ffffff,425.0,,7962.002200000001,18.734122823529415
8644f4d0fffffff,11334.0,,338613176.7243,29875.87583591848
8644f4d17ffffff,190.0,,937480.2493,4934.106575263158
8644f4d1fffffff,57.0,,625784.9566,10978.683449122807
8644f4d27ffffff,439.0,,7260198.11112,16538.036699589975
8644f4d2fffffff,1161.0,,2440770.59763,2102.300256356589
8644f4d37ffffff,815.0,,1330311.4882,1632.284034601227
8644f4d47ffffff,12.0,,8846.4739,737.2061583333334
8644f4d4fffffff,610.0,,893344.06858,1464.4984730819672
8644f4d57ffffff,4671.0,,39939450.2869,8550.513870027831
8644f4d5fffffff,3422.0,,47280632.2931,13816.666362682641
8644f4d67ffffff,5727.0,,32987806.0428,5760.0499463593505
8644f4d6fffffff,995.0,,5410401.0467,5437.588991658291
8644f4d77ffffff,1222.0,,4067657.6983,3328.6887874795416
8644f4d87ffffff,4371.0,,12880187.4933,2946.737015168154
8644f4d8fffffff,15056.0,,488669059.7966,32456.76539562965
8644f4d97ffffff,2828.0,,20586212.1576,7279.424383875531
8644f4d9fffffff,3850.0,,122576063.2086,31837.938495740258
8644f4da7ffffff,9052.0,,51911286.581,5734.786409743703
8644f4dafffffff,5774.0,,60086558.278000005,10406.400810183583
8644f4db7ffffff,1363.0,,4508407.9746,3307.709445781365
8644f5007ffffff,395.0,,821243.4196499999,2079.0972649367086
8644f500fffffff,992.0,,747348.1259999999,753.375127016129
8644f5017ffffff,490.0,,505918.90314,1032.4875574285713
8644f501fffffff,522.0,,537392.26465,1029.4870970306513
8644f5027ffffff,483.0,,447124.16242,925.7229035610766
8644f502fffffff,330.0,,417216.65151,1264.2928833636363
8644f5037ffffff,1301.0,,9157788.0015,7039.037664488854
8644f5047ffffff,458.0,,668703.66366,1460.0516673799125
8644f504fffffff,648.0,,1099178.34183,1696.2628731944444
8644f5057ffffff,338.0,,647593.3805399999,1915.9567471597632
8644f505fffffff,579.0,,1107400.37671,1912.6085953540587
8644f5067ffffff,528.0,,801455.02369,1517.907241837121
8644f506fffffff,296.0,,235852.12075,796.7977052364865
8644f5077ffffff,444.0,,427919.7637,963.7832515765766
8644f5087ffffff,1294.0,,2214448.895,1711.3206298299845
8644f508fffffff,762.0,,1021648.5631,1340.746145800525
8644f5097ffffff,1444.0,,1647549.29207,1140.9621136218836
8644f509fffffff,1058.0,,1223216.1509,1156.1589327977315
8644f50a7ffffff,410.0,,505916.16001,1233.9418536829269
8644f50afffffff,1086.0,,2264171.9905,2084.8729194290972
8644f50b7ffffff,1074.0,,1062259.8947,989.0688032588455
8644f50c7ffffff,961.0,,896053.0696,932.4173460978149
8644f50cfffffff,669.0,,865266.41486,1293.3728174289986
8644f50d7ffffff,650.0,,654690.4392,1007.2160603076924
8644f50dfffffff,1403.0,,26942381.8581,19203.408309408413
8644f50e7ffffff,705.0,,1016618.38992,1442.0119005957447
8644f50efffffff,786.0,,1048083.7045,1333.4398276081424
8644f50f7ffffff,570.0,,853231.9473,1496.8981531578947
8644f5107ffffff,56.0,,45013.511,803.8126964285714
8644f5117ffffff,397.0,,322700.71343,812.8481446599496
8644f511fffffff,240.0,,96020.39659,400.08498579166667
8644f5127ffffff,3.0,,322394.686,107464.89533333333
8644f5137ffffff,591.0,,415173.10805000004,702.4925686125213
8644f5147ffffff,18.0,,1942.74402,107.93022333333334
8644f514fffffff,310.0,,45218.93909,145.8675454516129
8644f5157ffffff,274.0,,458341.61097,1672.7796020802919
8644f515fffffff,426.0,,213647.39158,501.51969854460094
8644f5167ffffff,17.0,,,
8644f516fffffff,5.0,,722359.7524700001,144471.95049400002
8644f5187ffffff,930.0,,851364.13576,915.4453072688171
8644f518fffffff,630.0,,1710317.29534,2714.7893576825395
8644f5197ffffff,1380.0,,793284.6481700001,574.8439479492754
8644f519fffffff,1087.0,,1249121.49103,1149.1458059153633
8644f51a7ffffff,512.0,,598903.19077,1169.7327944726562
8644f51afffffff,287.0,,253024.49312,881.6184429268293
8644f51b7ffffff,348.0,,189015.69765,543.1485564655172
8644f5207ffffff,473.0,,1984058.75336,4194.627385539112
8644f520fffffff,229.0,,648189.21135,2830.520573580786
8644f5217ffffff,406.0,,853916.60164,2103.242861182266
8644f521fffffff,590.0,,540184.31817,915.5666409661017
8644f5227ffffff,597.0,,975185.96132,1633.4773221440537
8644f522fffffff,67.0,,387916.20877,5789.794160746269
8644f5237ffffff,772.0,,1218855.3905,1578.8282260362694
8644f5247ffffff,214.0,,872931.85459,4079.1208158411214
8644f524fffffff,186.0,,372446.62976,2002.4012352688171
8644f5257ffffff,207.0,,816048.17326,3942.261706570048
8644f525fffffff,244.0,,446442.24603,1829.6813361885245
8644f5267ffffff,781.0,,1853065.88497,2372.6835915108836
8644f526fffffff,592.0,,295627.25963,499.3703709966216
8644f5277ffffff,380.0,,425951.0356,1120.9237778947368
8644f5287ffffff,498.0,,2944698.08757,5913.048368614458
8644f528fffffff,170.0,,373734.61975,2198.4389397058826
8644f5297ffffff,169.0,,795584.01805,4707.597739940828
8644f529fffffff,193.0,,2871535.62822,14878.422944145077
8644f52a7ffffff,498.0,,423509.9637,850.4216138554217
8644f52afffffff,291.0,,361324.7453,1241.6657914089346
8644f52b7ffffff,500.0,,487489.76658,974.97953316
8644f52c7ffffff,975.0,,895990.41055,918.9645236410257
8644f52cfffffff,257.0,,752270.0633,2927.1208688715956
8644f52d7ffffff,206.0,,982228.71038,4768.100535825242
8644f52dfffffff,583.0,,1242974.3101000001,2132.031406689537
8644f52e7ffffff,491.0,,569076.04554,1159.0143493686353
8644f52efffffff,230.0,,517032.36089,2247.966786478261
8644f52f7ffffff,470.0,,508122.6331,1081.111985319149
8644f5307ffffff,454.0,,518453.01356,1141.9669902202643
8644f530fffffff,775.0,,535116.67246,690.4731257548387
8644f5317ffffff,517.0,,1301563.4615,2517.5308733075435
8644f531fffffff,558.0,,533450.2744,956.0040759856631
8644f5327ffffff,468.0,,737860.5579,1576.6251237179488
8644f532fffffff,1462.0,,7855245.79216,5372.945138276334
8644f5337ffffff,429.0,,1008257.15088,2350.2497689510487
8644f5347ffffff,299.0,,540390.1023,1807.3247568561874
8644f534fffffff,292.0,,1775397.0905000002,6080.127022260274
8644f5357ffffff,48.0,,73255.69524,1526.1603175
8644f535fffffff,427.0,,4307223.88092,10087.175365152225
8644f5367ffffff,24.0,,143165.632,5965.234666666667
8644f536fffffff,124.0,,87915.8997,708.9991911290322
8644f5377ffffff,56.0,,293125.06357,5234.3761351785715
8644f5387ffffff,3745.0,,31340835.181199998,8368.714334098799
8644f538fffffff,1078.0,,1219839.9577,1131.5769551948051
8644f5397ffffff,4397.0,,37808247.678500004,8598.64627666591
8644f539fffffff,5086.0,,68091682.50046,13388.061836504128
8644f53a7ffffff,690.0,,1026229.38685,1487.2889664492754
8644f53afffffff,924.0,,809472.3356,876.0523112554113
8644f53b7ffffff,396.0,,1138905.53984,2876.0240905050505
8644f5407ffffff,1392.0,,2090642.41711,1501.8982881537356
8644f540fffffff,638.0,,1863970.4128800002,2921.5837192476492
8644f5417ffffff,1218.0,,1691174.8533299998,1388.4851012561576
8644f541fffffff,146.0,,792217.29464,5426.14585369863
8644f5427ffffff,311.0,,776239.19426,2495.945962250804
8644f542fffffff,812.0,,5921089.00921,7291.98153843596
8644f5437ffffff,580.0,,623304.27841,1074.6625489827586
8644f5447ffffff,1381.0,,3290384.40004,2382.609992787835
8644f544fffffff,6500.0,,48408177.188,7447.411875076923
8644f5457ffffff,1280.0,,2416999.3723,1888.2807596093749
8644f545fffffff,4311.0,,8223376.2129,1907.5333363256784
8644f5467ffffff,1048.0,,1214973.0573,1159.3254363549618
8644f546fffffff,3166.0,,10229953.225,3231.1917956411876
8644f5477ffffff,1121.0,,1914870.38549,1708.180540133809
8644f5487ffffff,6299.0,,169618399.95316,26927.82980682013
8644f548fffffff,26.0,,974201.6939000001,37469.295919230775
8644f5497ffffff,462.0,,1176136.52602,2545.750056320346
8644f549fffffff,234.0,,393422.3175,1681.2919551282052
8644f54a7ffffff,732.0,,1570138.2814,2144.9976521857925
8644f54afffffff,344.0,,1504091.2703800001,4372.358344127907
8644f54b7ffffff,295.0,,139406.2338,472.5635044067796
8644f54c7ffffff,119.0,,1591849.2525,13376.884474789915
8644f54cfffffff,3993.0,,191771771.29705,48026.99005686201
8644f54d7ffffff,13.0,,104146.109,8011.239153846153
8644f54dfffffff,32.0,,28069.3341,877.166690625
8644f54e7ffffff,258.0,,749996.14134,2906.9617881395347
8644f54efffffff,368.0,,187077.6278,508.3631190217391
8644f54f7ffffff,329.0,,700490.01251,2129.148974194529
8644f5507ffffff,2818.0,,6829970.572989999,2423.694312629524
8644f550fffffff,1491.0,,1967426.4125700002,1319.5348172837023
8644f5517ffffff,2308.0,,107540112.81233001,46594.50295161612
8644f551fffffff,699.0,,821369.3615100001,1175.0634642489272
8644f5527ffffff,1400.0,,1156698.68632,826.2133473714287
8644f552fffffff,4081.0,,23057718.97235,5650.016900845381
8644f5537ffffff,2290.0,,20510319.862,8956.471555458515
8644f5547ffffff,1293.0,,1655525.80396,1280.3757184532096
